['Round'],['offer->ask'],['max_profit'],['deviation'],['max_offer_amount'],['max_ask_amount'],['KRT.pool'],['UST.pool'],['KRT_profit'],['UST_profit']
3040,KRT->UST,1.5312898793999974,0.17537382314933206,6646701,5530.737243358319,10006646701,19994469.262756642,1125.0157462141392,14.252005545334738
3051,UST->KRT,20.64016814600065,-0.12909174734901716,378.80000000000035,453993.86645983136,9999546006.133541,20000378.8,1145.6559143601398,14.252005545334738
3102,KRT->UST,0.5164438954431417,0.15215787532274655,3859601,3211.957408560587,10003859601,19996788.042591438,1145.6559143601398,14.76844944077788
3123,KRT->UST,0.5259701206291321,0.1524531091194762,3895001,3241.4124791716426,10003895001,19996758.587520827,1145.6559143601398,15.294419561407013
3171,KRT->UST,0.09682878564982769,0.13392444813891616,1671001,1390.7328861546735,10001671001,19998609.267113846,1145.6559143601398,15.391248347056841
3173,KRT->UST,0.04465264602397627,0.12945582320032026,1134801,944.4879867631176,10001134801,19999055.512013238,1145.6559143601398,15.435900993080818
3840,KRT->UST,0.002834454458946207,0.12238237693773335,285901,237.9620941941636,10000285901,19999762.037905805,1145.6559143601398,15.438735447539765
4500,KRT->UST,0.0042827007640677366,0.1229284283372709,351401,292.4784781369851,10000351401,19999707.521521863,1145.6559143601398,15.443018148303832
4953,UST->KRT,358.6617607987732,-0.157899485698818,1579.4000000000015,1892646.5234393538,9998107353.47656,20001579.4,1504.317675158913,15.443018148303832
5019,UST->KRT,28.062727104618602,-0.1306012159423594,441.7000000000004,529375.8592488688,9999470624.14075,20000441.7,1532.3804022635318,15.443018148303832
5647,UST->KRT,5.872385402779038,-0.12484951174921868,202.10000000000016,242223.09454759717,9999757776.905453,20000202.1,1538.2527876663107,15.443018148303832
6644,KRT->UST,0.10585968012624003,0.13455931823278763,1747201,1454.1476431280187,10001747201,19998545.852356873,1538.2527876663107,15.548877828430072
6645,KRT->UST,0.01572407706489547,0.12561123323315157,673401,560.4783539936265,10001420602,19999439.521646008,1538.2527876663107,15.564601905494968
6676,KRT->UST,4.51584564398978,0.2150923104499096,11416501,9497.810911322416,10011416501,19990502.189088676,1538.2527876663107,20.08044754948475
6677,KRT->UST,0.17905457017547405,0.1389386877017015,2272001,1890.8828797131357,10012688502,19990611.306208964,1538.2527876663107,20.259502119660223
6704,KRT->UST,2.3278216719947182,0.18827326519633394,8195601,6819.1404772337455,10008195601,19993180.859522767,1538.2527876663107,22.587323791654942
6745,UST->KRT,153.04434989555466,-0.14475707952591232,1031.700000000001,1236401.0966694641,9998763598.90333,20001031.7,1691.2971375618654,22.587323791654942
7387,KRT->UST,0.04689253626617994,0.1296900854165776,1162901,967.874311735678,10001162901,19999032.125688266,1691.2971375618654,22.634216327921123
7398,KRT->UST,0.2701905809504712,0.14326006178091388,2791501,2323.188791653628,10002791501,19997676.811208345,1691.2971375618654,22.904406908871593
7399,KRT->UST,0.1773575247144288,0.13884534420210345,2261601,1882.2283142854599,10004053102,19997794.58289406,1691.2971375618654,23.08176443358602
7409,KRT->UST,0.0005960878026349695,0.12109252365790345,131101,109.11913554936409,10000131101,19999890.88086445,1691.2971375618654,23.082360521388654
7696,KRT->UST,0.002514419045939529,0.12224385385069375,269301,224.14568086754034,10000269301,19999775.854319133,1691.2971375618654,23.084874940434595
8761,UST->KRT,54.5240070554132,-0.13477694415741948,615.8000000000005,738018.6458467214,9999261981.354153,20000615.8,1745.8211446172786,23.084874940434595
8762,UST->KRT,198.4033359448635,-0.148188064125025,1174.700000000001,1407749.7515138374,9998592250.248486,20001174.7,1944.2244805621422,23.084874940434595
9244,KRT->UST,0.053363481089257765,0.13033707865168948,1240501,1032.4569030556904,10001240501,19998967.543096945,1944.2244805621422,23.13823842152385
9427,UST->KRT,0.8413984446662346,-0.1218356572356761,76.50000000000007,91688.99728373621,9999908311.002716,20000076.5,1945.0658790068085,23.13823842152385
9429,UST->KRT,2767.4304396624066,-0.22527596305474207,4388.800000000004,5257467.922575264,9994742532.077425,20004388.8,4712.496318669215,23.13823842152385
9853,KRT->UST,0.0013400089746839336,0.12163805919720111,196601,163.63622359595217,10000196601,19999836.363776404,4712.496318669215,23.139578430498535
10052,KRT->UST,0.002514419045939529,0.12224385385069375,269301,224.14568086754034,10000269301,19999775.854319133,4712.496318669215,23.142092849544476
10227,KRT->UST,0.0029951519622322077,0.12244897959182849,293901,244.6205998076374,10000293901,19999755.379400194,4712.496318669215,23.145088001506707
10228,KRT->UST,2.8219224750848784,0.19517066085694365,9023901,7508.067203752615,10009023901,19992491.932796247,4712.496318669215,25.967010476591586
10599,KRT->UST,0.006303727711175363,0.1235528302750111,426301,354.8182222876866,10000426301,19999645.181777712,4712.496318669215,25.97331420430276
10601,UST->KRT,2.925596061442691,-0.12342292923751227,142.60000000000014,170911.72784466675,9999829088.272156,20000142.6,4715.421914730658,25.97331420430276
10815,UST->KRT,36.379421809512486,-0.1320703160579329,503.00000000000045,602839.2489029815,9999397160.751097,20000503.0,4751.80133654017,25.97331420430276
10880,UST->KRT,13.186269892447019,-0.12726694241169614,302.8000000000003,362910.7654307689,9999637089.23457,20000302.8,4764.987606432617,25.97331420430276
10931,KRT->UST,0.0035197391308491887,0.12265479489391803,318601,265.17870784549604,10000318601,19999734.821292154,4764.987606432617,25.976833943433608
10932,KRT->UST,0.06932730621459804,0.1317822412069477,1414001,1176.850746186217,10001414001,19998823.149253815,4764.987606432617,26.046161249648208
10935,UST->KRT,220.26671531847555,-0.14970059880240347,1237.7000000000012,1483237.1509728474,9998516762.849028,20001237.7,4985.254321751093,26.046161249648208
10942,UST->KRT,11.488077041489495,-0.12678288431062631,282.60000000000025,338701.5561525431,9999661298.443848,20000282.6,4996.742398792582,26.046161249648208
11258,KRT->UST,0.13463730368464433,0.13641944431813016,1970501,1639.9788547146923,10001970501,19998360.021145284,4996.742398792582,26.180798553332853
11275,KRT->UST,0.06841472252037509,0.13170443707707394,1404601,1169.0277327322337,10001404601,19998830.972267266,4996.742398792582,26.24921327585323
11276,KRT->UST,0.13220938309709881,0.13627072450601863,1952601,1625.082526065994,10002357202,19998374.917473935,4996.742398792582,26.381422658950328
11278,KRT->UST,0.21793165542372245,0.14088987865290684,2507001,2086.4422907515263,10002864203,19997913.557709247,4996.742398792582,26.59935431437405
11281,KRT->UST,0.7682273564877458,0.15922118096624513,4707501,3917.4406858120183,10004707501,19996082.559314188,4996.742398792582,27.367581670861796
11282,KRT->UST,6.288421199336047,0.23221928786086712,13472601,11207.39536684252,10017180102,19986875.163947344,4996.742398792582,33.656002870197845
11283,KRT->UST,0.1378405728881069,0.13661824308939385,1993201,1658.8696208390145,10018173303,19987216.294326507,4996.742398792582,33.793843443085954
11439,KRT->UST,0.07510116690583579,0.13226306667883295,1471701,1224.870598617138,10001471701,19998775.129401382,4996.742398792582,33.86894460999179
11674,UST->KRT,36.816033689127764,-0.13214253166864534,506.00000000000045,606434.4930545614,9999393565.506945,20000506.0,5033.55843248171,33.86894460999179
11675,UST->KRT,386.95899110143085,-0.159366177943721,1640.6000000000015,1965970.026445943,9998034029.973555,20001640.6,5420.517423583141,33.86894460999179
11718,UST->KRT,1.9966692032941091,-0.12282776817395226,117.8000000000001,141188.3697632872,9999858811.630238,20000117.8,5422.514092786435,33.86894460999179
11831,KRT->UST,0.004152787224413755,0.12288367012562684,346001,287.98400889701026,10000346001,19999712.015991103,5422.514092786435,33.873097397216206
11848,KRT->UST,0.004771255121019768,0.1230909505356653,370901,308.7084890893807,10000370901,19999691.29151091,5422.514092786435,33.87786865233723
11860,KRT->UST,0.3380803629747055,0.1460187086470371,3122701,2598.7895909118392,10003122701,19997401.21040909,5422.514092786435,34.215949015311935
11862,UST->KRT,69.63972717695553,-0.1366991706916978,695.9000000000007,834008.1817894427,10000288692.81821,20000695.9,5492.153819963391,34.215949015311935
11863,UST->KRT,229.25612860270064,-0.1503006012023924,1262.7000000000012,1513192.1515581578,9998486807.848442,20001262.7,5721.409948566091,34.215949015311935
11864,UST->KRT,479.6657420156371,-0.16382998088649808,1826.6000000000017,2188809.3253125274,9997297998.52313,20001826.6,6201.075690581728,34.215949015311935
11865,UST->KRT,4225.852412566531,-0.2501023145832386,5423.500000000005,6496156.528043571,9991801841.995087,20005423.5,10426.928103148259,34.215949015311935
11866,UST->KRT,108.887392340747,-0.14088987865292749,869.9000000000008,1042518.3083509913,9991759323.686735,20004293.4,10535.815495489005,34.215949015311935
11897,UST->KRT,66.6088444120147,-0.136332651670075,680.6000000000006,815673.238291496,9999184326.76171,20000680.6,10602.42433990102,34.215949015311935
11923,KRT->UST,0.07017602431632922,0.13185414203874196,1422601,1184.0079658870882,10001422601,19998815.99203411,10602.42433990102,34.28612503962827
11948,UST->KRT,33.03076575171962,-0.13150138303179118,479.3000000000004,574436.7290000123,9999425563.271,20000479.3,10635.455105652738,34.28612503962827
11950,KRT->UST,1.6316712577284738,0.17715998909785094,6861201,5709.172180085403,10006861201,19994290.827819914,10635.455105652738,35.91779629735674
11951,KRT->UST,0.13309195701042267,0.1363264564209761,1959001,1630.4085655472259,10007820202,19994660.419254366,10635.455105652738,36.05088825436716
11952,KRT->UST,0.0702352960320204,0.1318601373164023,1423101,1184.4240714110624,10008243303,19995475.995182954,10635.455105652738,36.121123550399176
11955,KRT->UST,0.004217482063247007,0.12290604515658311,348701,290.23124377011163,10005592004,19999709.76875623,10635.455105652738,36.12534103246242
11956,KRT->UST,0.33086078817623715,0.14573939973585978,3089101,2570.830436607602,10007681105,19997429.169563394,10635.455105652738,36.45620182063866
11957,KRT->UST,0.004548695587924817,0.1230180426462465,362201,301.46741041219093,10007043306,19999127.702152982,10635.455105652738,36.46075051622659
12966,KRT->UST,0.1492444014263009,0.1372872048325096,2074601,1726.6101352048993,10002074601,19998273.389864795,10635.455105652738,36.60999491765289
13054,UST->KRT,315.8145042491674,-0.1555636896046894,1482.1000000000013,1776069.518907918,9998223930.481092,20001482.1,10951.269609901905,36.60999491765289
13093,UST->KRT,129.03284496892977,-0.14273216998940602,947.3000000000009,1135266.680358049,9998864733.319641,20000947.3,11080.302454870834,36.60999491765289
13094,UST->KRT,1339.6015122638353,-0.19324560596301982,3053.0000000000027,3657861.9569086325,9996206871.362732,20003053.0,12419.903967134669,36.60999491765289
13098,UST->KRT,4.135196171911676,-0.12406947890818024,169.60000000000014,203271.63404525726,9999796728.365955,20000169.6,12424.039163306581,36.60999491765289
13125,UST->KRT,325.78757232984185,-0.15612085590963773,1505.3000000000013,1803866.1332847755,9998196133.866714,20001505.3,12749.826735636423,36.60999491765289
13163,KRT->UST,0.008086114386849716,0.12402388608175553,482901,401.92650217069996,10000482901,19999598.073497828,12749.826735636423,36.61808103203974
13164,KRT->UST,1.7587016544337553,0.1793433275085115,7123301,5927.199533675726,10007123301,19994072.800466325,12749.826735636423,38.3767826864735
13165,UST->KRT,8329.474302052551,-0.3025857326242394,7619.300000000007,9123841.213428158,9996999459.786572,20003692.100466326,21079.301037688972,38.3767826864735
13166,UST->KRT,1313.8783840410738,-0.19254572961079505,3023.2000000000025,3622170.683831152,9994377289.102741,20004715.300466325,22393.179421730045,38.3767826864735
13167,UST->KRT,2714.9638097211546,-0.22429735420672392,4346.000000000004,5206222.090033486,9990171067.012709,20007061.300466325,25108.1432314512,38.3767826864735
13168,UST->KRT,1305.0143590620046,-0.19232530451507795,3012.0000000000027,3608755.649687878,9987562311.36302,20008073.300466325,26413.157590513205,38.3767826864735
13170,UST->KRT,240.49262740340347,-0.15105048748110622,1292.600000000001,1549017.844675925,9988013293.518345,20005365.900466327,26653.65021791661,38.3767826864735
13171,UST->KRT,2039.264622807354,-0.21042038333104202,3765.1000000000035,4510655.593852889,9984502637.924492,20007131.000466328,28692.914840723963,38.3767826864735
13172,UST->KRT,73.70438049648003,-0.13719303059404583,715.4000000000007,857376.0245547678,9984645261.899937,20005846.400466327,28766.619221220444,38.3767826864735
13179,UST->KRT,72.03987689822125,-0.13699255673775057,707.5000000000007,847909.0657579278,9990797352.834179,20000707.5,28838.659098118664,38.3767826864735
13180,UST->KRT,233.75902821195734,-0.15060928300852208,1274.5000000000011,1527330.657368222,9990270022.176811,20001274.5,29072.41812633062,38.3767826864735
13228,KRT->UST,0.005622140593165225,0.12335526315788642,402601,335.092604387284,10000402601,19999664.907395612,29072.41812633062,38.382404827066665
13237,KRT->UST,0.48342038029227596,0.15111273926182467,3734101,3107.5326579868333,10003734101,19996892.46734201,29072.41812633062,38.86582520735894
13286,UST->KRT,41.82454081104364,-0.13294214724489278,539.3000000000005,646341.5291036753,9999353658.470896,20000539.3,29114.242667141665,38.86582520735894
13292,UST->KRT,175.5296822499404,-0.14651343802938593,1104.900000000001,1324113.1715278816,9998675886.828472,20001104.9,29289.772349391606,38.86582520735894
13298,KRT->UST,0.3607417479412208,0.14687657777575036,3225601,2684.4140134571653,10003225601,19997315.585986543,29289.772349391606,39.22656695530016
13317,KRT->UST,0.008063235059248695,0.12401818933444825,482201,401.3438922939995,10000482201,19999598.656107705,29289.772349391606,39.234630190359404
13379,KRT->UST,1.0398659024731514,0.16563146997929187,5477001,4557.649155394929,10005477001,19995442.350844607,29289.772349391606,40.27449609283256
13380,KRT->UST,4.632677490780194,0.21632070695449318,11562601,9619.297730756969,10016039602,19987823.053113848,29289.772349391606,44.90717358361275
13410,UST->KRT,44.5954860973231,-0.13336399172223917,556.9000000000005,667433.4071684874,9999332566.59283,20000556.9,29334.367835488927,44.90717358361275
13413,UST->KRT,4.193345003955838,-0.12409799145101891,170.80000000000015,204709.84722593924,9999795290.152775,20000170.8,29338.56118049288,44.90717358361275
13472,UST->KRT,49.23571450816429,-0.13404206147446687,585.1000000000005,701228.1622115761,9999298771.837788,20000585.1,29387.796895001047,44.90717358361275
13708,UST->KRT,0.10000719137477224,-0.12063285853479162,26.400000000000023,31641.88363807798,9999968358.116362,20000026.4,29387.89690219242,44.90717358361275
14428,KRT->UST,0.40403543113254337,0.1484436609918019,3413701,2840.9325595135892,10003413701,19997159.067440487,29387.89690219242,45.311209014745295
14434,KRT->UST,0.00027710743281928244,0.12074490317187149,89401,74.41115481565873,10000089401,19999925.588845186,29387.89690219242,45.31148612217812
14439,KRT->UST,0.5560137209987216,0.15336710507971288,4004701,3332.689363081037,10004004701,19996667.31063692,29387.89690219242,45.86749984317684
14440,KRT->UST,0.10978490516740018,0.1348272816030541,1779301,1480.8616056564338,10004784002,19997186.449031264,29387.89690219242,45.97728474834424
14470,UST->KRT,25.19549139675093,-0.13004505132133795,418.60000000000036,501691.9847291776,9999498308.01527,20000418.6,29413.09239358917,45.97728474834424
14473,KRT->UST,6.5308754141374115,0.2343566908835247,13730601,11421.89448211659,10013730601,19988578.105517883,29413.09239358917,52.50816016248165
14474,KRT->UST,0.9756873521339777,0.16421131650558318,5304001,4413.719767606307,10018034602,19986164.385750275,29413.09239358917,53.48384751461563
14475,KRT->UST,0.7812721401334837,0.15956448282333566,4745901,3949.389222094653,10021780503,19984214.996528182,29413.09239358917,54.265119654749114
14499,UST->KRT,1.0072543781049201,-0.1220084467386161,83.70000000000007,100318.46319077256,9999899681.53681,20000083.7,29414.099647967276,54.265119654749114
14507,UST->KRT,11.29238884390312,-0.1267248662348549,280.2000000000003,335825.2066463716,9999664174.793354,20000280.2,29425.39203681118,54.265119654749114
14508,UST->KRT,0.9901022853495293,-0.12199127293203038,83.00000000000007,99479.48799388047,9999900520.512007,20000083.0,29426.382139096528,54.265119654749114
14513,UST->KRT,31.30391799586854,-0.1311967013400678,466.6000000000004,559216.7467146697,9999440783.253284,20000466.6,29457.686057092396,54.265119654749114
14524,KRT->UST,1.2009142755060056,0.16903789266095526,5886001,4897.912175626191,10005886001,19995102.087824374,29457.686057092396,55.46603393025512
14528,UST->KRT,64.37092308185193,-0.13605442176871174,669.1000000000006,801892.0452776508,10001084108.954721,20000669.1,29522.05698017425,55.46603393025512
14529,KRT->UST,0.6138856708632692,0.1550606146038992,4208001,3501.8447709345687,10004292109.954721,19996498.155229066,29522.05698017425,56.07991960111839
14530,KRT->UST,2.6462502704887783,0.19279601241417801,8738001,7270.279130853874,10012030110.954721,19991227.87609821,29522.05698017425,58.72616987160717
14531,UST->KRT,11.566463815241432,-0.12680223547646047,283.7000000000003,340019.8952240724,10010690091.059498,19993511.57609821,29533.62344398949,58.72616987160717
14532,KRT->UST,7.771872243328082,0.24476347375852286,14977601,12458.57049220699,10024667692.059498,19983053.005606003,29533.62344398949,66.49804211493525
14535,UST->KRT,394.53923782023713,-0.1597068908826197,1658.4000000000015,1987296.796894745,10019680395.262604,19990711.405606,29928.16268180973,66.49804211493525
14536,KRT->UST,0.22260885135883043,0.14111670351380592,2533301,2108.327974147573,10021213696.262604,19990603.077631854,29928.16268180973,66.72065096629407
14537,KRT->UST,6.648689569455051,0.23540489642184556,13851501,11522.40543251322,10034065197.262604,19981080.67219934,29928.16268180973,73.36934053574913
14538,KRT->UST,5.141604952920005,0.22151003864642366,12177101,10130.256648580484,10045242298.262604,19972950.415550757,29928.16268180973,78.51094548866914
14539,KRT->UST,4.244980807211579,0.21225413895570966,11061701,9202.770446089022,10055303999.262604,19965747.64510467,29928.16268180973,82.75592629588071
14542,KRT->UST,0.003618258817452987,0.12269359633806376,322801,268.67440919153364,10052626800.262604,19971478.970695477,29928.16268180973,82.75954455469817
14543,KRT->UST,4.270537109084105,0.2125348320974826,11094601,9230.128573109188,10062721401.262604,19964248.84212237,29928.16268180973,87.03008166378227
14544,KRT->UST,0.02851750782048607,0.1275630728527012,906101,754.1495109520558,10062627502.262604,19965494.692611415,29928.16268180973,87.05859917160275
14545,KRT->UST,0.02943645213042417,0.12768372268988334,920601,766.2174249287374,10062548103.262604,19966728.475186486,29928.16268180973,87.08803562373318
17531,UST->KRT,179.2669341919139,-0.1467942039966078,1116.600000000001,1338132.581492869,9998661867.418507,20001116.6,30107.429616001642,87.08803562373318
17532,UST->KRT,15.422196901241106,-0.12785907089074294,327.5000000000003,392512.95518474205,9999269354.463322,20000327.5,30122.85181290288,87.08803562373318
17891,UST->KRT,1.6150814525127994,-0.12254324362539046,106.0000000000001,127045.74203658062,9999872954.257963,20000106.0,30124.466894355395,87.08803562373318
18701,UST->KRT,238.426637063591,-0.15090068848438265,1287.7000000000012,1543146.9722252665,9998456853.027775,20001287.7,30362.893531418988,87.08803562373318
18706,KRT->UST,0.0035151946316608327,0.12265308047928619,318401,265.0122456023663,10000318401,19999734.987754397,30362.893531418988,87.09155081836484
18707,KRT->UST,0.07304663807796627,0.13209416426853718,1451401,1207.9762921431977,10001451401,19998792.023707855,30362.893531418988,87.1645974564428
18961,UST->KRT,62.53267831743892,-0.1358250199053951,659.4000000000005,790267.856550163,9999209732.14345,20000659.4,30425.426209736426,87.1645974564428
18962,UST->KRT,0.7362644521852095,-0.12171714807358781,71.50000000000006,85696.3038423163,9999914303.696157,20000071.5,30426.16247418861,87.1645974564428
19001,KRT->UST,0.5989655113144103,0.15463192915047008,4156501,3458.9945577150543,10004156501,19996541.005442284,30426.16247418861,87.76356296775721
19058,KRT->UST,0.021520326565412928,0.1265644775699535,787801,655.6914833734705,10000787801,19999344.308516625,30426.16247418861,87.78508329432262
20062,KRT->UST,0.0177526525896865,0.12596221133659052,715501,595.5175571104454,10000715501,19999404.48244289,30426.16247418861,87.80283594691231
20088,KRT->UST,1.6542146470192522,0.17755349967293627,6908401,5748.435756277855,10006908401,19994251.564243723,30426.16247418861,89.45705059393157
20418,KRT->UST,0.0010092129029685554,0.12142156633820149,170601,141.9958884272807,10000170601,19999858.004111573,30426.16247418861,89.45805980683454
20421,KRT->UST,0.12137899597048737,0.135590050495588,1871001,1557.1749583104618,10001871001,19998442.82504169,30426.16247418861,89.57943880280503
20552,UST->KRT,29.54622122234867,-0.1308778162101609,453.3000000000004,543277.6603612897,9999456722.33964,20000453.3,30455.70869541096,89.57943880280503
20553,UST->KRT,9.536693839050939,-0.126180016824015,257.5000000000002,308619.65219502745,9999691380.347805,20000257.5,30465.245389250013,89.57943880280503
20730,KRT->UST,0.45652123866887667,0.150234741784029,3628701,3019.831664264546,10003628701,19996980.168335736,30465.245389250013,90.0359600414739
21124,KRT->UST,0.01918275528810139,0.12619770974525907,743701,618.987928373646,10000743701,19999381.012071628,30465.245389250013,90.055142796762
21381,UST->KRT,35.626586727274,-0.13194477168840898,497.70000000000044,596487.6445684423,9999403512.355433,20000497.7,30500.871975977287,90.055142796762
21506,KRT->UST,0.06941291165257675,0.13178951332016295,1414801,1177.5165342819964,10001414801,19998822.483465716,30500.871975977287,90.12455570841458
21753,KRT->UST,0.0026312471447466046,0.12229539040451123,275401,229.22279883192786,10000275401,19999770.77720117,30500.871975977287,90.12718695555932
21823,KRT->UST,0.025993088501328924,0.12721447418016482,865801,720.6090050996418,10000865801,19999279.3909949,30500.871975977287,90.15318004406065
23673,KRT->UST,0.10972592474547994,0.1348228043143166,1778901,1480.5287290614408,10001778901,19998519.471270937,30500.871975977287,90.26290596880612
23900,UST->KRT,5.117366907000966,-0.12452703673547147,188.60000000000016,226043.29404168035,9999773956.705957,20000188.6,30505.989342884288,90.26290596880612
24613,KRT->UST,0.00903436446356781,0.12425328554360378,510401,424.814720401363,10000510401,19999575.1852796,30505.989342884288,90.2719403332697
24645,KRT->UST,0.10164876181747869,0.1342668073271184,1712101,1424.9369586965934,10001712101,19998575.063041303,30505.989342884288,90.37358909508717
25750,KRT->UST,13.645605050270776,0.28529980657640674,19852401,16510.141762638992,10019852401,19983489.85823736,30505.989342884288,104.01919414535794
25751,UST->KRT,6768.70192098246,-0.2844881623993486,6872.200000000006,8229961.7043286115,10010622439.295671,19992362.05823736,37274.69126386675,104.01919414535794
25752,KRT->UST,75.49729744108214,0.5088688572259377,46741901,38829.10712088855,10056364340.295671,19955532.95111647,37274.69126386675,179.51649158644008
25753,UST->KRT,37466.91018317514,-0.5062924924056126,16215.900000000014,19398144.743594892,10035966195.552076,19973748.851116467,74741.60144704189,179.51649158644008
25754,UST->KRT,1913.5775940151736,-0.2073888299411682,3655.500000000003,4379419.396728496,10030586776.155348,19979404.351116467,76655.17904105707,179.51649158644008
25755,KRT->UST,6.263227167389234,0.2320409939089327,13439901,11180.203371274516,10043026677.155348,19970224.147745192,76655.17904105707,185.77971875382931
25756,UST->KRT,8018.460127519255,-0.29882398303452246,7489.000000000006,8967980.573265607,10033058696.582083,19979713.147745192,84673.63916857632,185.77971875382931
25757,UST->KRT,8446.77827054451,-0.3036290905585899,7682.800000000007,9199832.048834713,10022858864.533249,19989395.947745193,93120.41743912084,185.77971875382931
30320,KRT->UST,0.02644041173861122,0.12727628744860664,873201,726.767824963687,10000873201,19999273.232175037,93120.41743912084,185.80615916556792
32404,UST->KRT,2665.128932068154,-0.223311811252969,4306.900000000004,5159408.331976428,9994840591.668024,20004306.9,95785.54637118899,185.80615916556792
32475,UST->KRT,9.376444953698325,-0.1261278742602071,255.30000000000024,305982.9826425701,9999694017.017357,20000255.3,95794.92281614269,185.80615916556792
33535,KRT->UST,0.05523464687084823,0.13051674964955157,1262101,1050.4334262509733,10001262101,19998949.56657375,95794.92281614269,185.86139381243876
33788,KRT->UST,0.049021579868708684,0.12990762124710442,1189001,989.596080481139,10001189001,19999010.403919518,95794.92281614269,185.91041539230747
33792,KRT->UST,0.2994661134860995,0.14448779078167895,2938901,2445.8454017234976,10002938901,19997554.154598277,95794.92281614269,186.20988150579356
33793,KRT->UST,0.19430725040080507,0.1397253673813583,2367201,1970.105742999342,10004306102,19997584.04885528,95794.92281614269,186.40418875619437
34149,UST->KRT,0.17499885138018298,-0.12083715984339503,34.90000000000003,41829.568607294575,9999958170.431393,20000034.9,95795.09781499406,186.40418875619437
34150,KRT->UST,3.082638238562612,0.19856644711351745,9431701,7847.23156155208,10009431701,19992152.768438447,95795.09781499406,189.486826994757
34151,KRT->UST,4.330775709025076,0.21313698895563316,11178401,9299.817745369808,10019610102,19984852.95069308,95795.09781499406,193.8176027037821
35650,KRT->UST,0.20925589215145873,0.14046984742068738,2456601,2044.501375707811,10002456601,19997955.49862429,95795.09781499406,194.02685859593353
38853,UST->KRT,29.92425837986482,-0.13094718463554356,456.2000000000004,546753.1045851767,9999453246.895414,20000456.2,95825.02207337393,194.02685859593353
39152,UST->KRT,8.842040531663274,-0.12595068546240196,248.00000000000023,297234.0236875641,9999702765.976313,20000248.0,95833.86411390558,194.02685859593353
39153,UST->KRT,0.27107825638350846,-0.12104192892417934,43.400000000000034,52017.232768772614,9999947982.767231,20000043.4,95834.13519216196,194.02685859593353
39177,UST->KRT,301.7249304369001,-0.15476132901290413,1448.6000000000013,1735931.8928764286,9998264068.107124,20001448.6,96135.86012259887,194.02685859593353
39178,UST->KRT,8.046029720138344,-0.12567672080434858,236.5000000000002,283451.3853918257,9998980616.721733,20000236.5,96143.906152319,194.02685859593353
39182,KRT->UST,0.016966929856886206,0.12582877607316986,699501,582.2010098545732,10000699501,19999417.798990145,96143.906152319,194.04382552579042
39399,KRT->UST,1.0167162517085178,0.16512068379389497,5415701,4506.650298985493,10005415701,19995493.349701013,96143.906152319,195.06054177749894
39400,KRT->UST,1.7816985630386655,0.1797337996696917,7169301,5965.463825166437,10011585002,19991527.885875847,96143.906152319,196.84224034053761
39747,KRT->UST,0.0006309647720466357,0.12112403100775193,134901,112.28196711883642,10000134901,19999887.71803288,96143.906152319,196.84287130530967
