['Round'],['offer->ask'],['max_profit'],['deviation'],['max_offer_amount'],['max_ask_amount'],['KRT.pool'],['UST.pool'],['KRT_profit'],['UST_profit']
700,UST->KRT,21.691491403458333,-0.109319486198419,388.30000000000035,465472.3291394796,9999534527.67086,20000388.3,21.691491403458333,0
718,KRT->UST,0.04269084402928588,0.10924484500888028,1109401,923.5335993857983,10001109401,19999076.466400616,21.691491403458333,0.04269084402928588
776,KRT->UST,0.09429615239295092,0.11373976342129208,1648901,1372.615683620746,10001648901,19998627.38431638,21.691491403458333,0.1369869964222368
777,KRT->UST,0.16816688170061558,0.118348582092945,2202001,1832.997486542832,10002850902,19998167.002513457,21.691491403458333,0.3051538781228524
784,KRT->UST,0.043708212257310836,0.10935435367020964,1122601,934.5215764562324,10001122601,19999065.478423543,21.691491403458333,0.34886209038016325
785,KRT->UST,0.2649080573805803,0.12302925362254045,2763801,2300.5991340131736,10002886402,19997699.400865987,21.691491403458333,0.6137701477607436
1032,KRT->UST,2.6379922912516944,0.17267233153088482,8723801,7259.9227682461615,10008723801,19992740.077231754,21.691491403458333,3.251762439012438
1099,KRT->UST,1.7266954926005906,0.1587949730048546,7057501,5873.640635350364,10007057501,19994126.35936465,21.691491403458333,4.978457931613029
1407,UST->KRT,3.841524533642134,-0.10392192300739778,163.40000000000015,195880.0753387463,9999804119.924662,20000163.4,25.533015937100465,4.978457931613029
1473,KRT->UST,0.25197549979234296,0.12246008708272033,2695501,2243.752328690954,10002695501,19997756.24767131,25.533015937100465,5.230433431405372
1778,KRT->UST,0.09949676661420058,0.11411356582070475,1693701,1409.9064845607484,10001693701,19998590.09351544,25.533015937100465,5.329930198019573
1804,KRT->UST,1.2863350807302243,0.1507468822803975,6091201,5069.636870161895,10006091201,19994930.36312984,25.533015937100465,6.616265278749798
1805,KRT->UST,1.5305381643580658,0.15535755083390865,6644101,5529.681567680656,10011735302,19992400.68156216,25.533015937100465,8.146803443107864
